Date,Open,High,Low,Close,Volume,Dividend
2013-09-25,190.14,190.62,188.5,189.47,2654500,0
2013-09-26,190.1,191.76,189.46,190.22,2093600,0
2013-09-27,188.87,188.94,186.45,186.92,3905500,0
2013-09-30,185.56,186.74,184.34,185.18,3978200,0
2013-10-01,185.34,186.65,184.65,186.38,2681200,0
2013-10-02,185.54,186.31,184.41,184.96,3617100,0
2013-10-03,184.7,184.96,183.0,183.86,3211800,0
2013-10-04,184.17,185.13,183.58,184.1,2863600,0
2013-10-07,181.85,183.31,181.85,182.01,3966400,0
2013-10-08,181.89,181.99,178.71,178.72,5578300,0
2013-10-09,179.37,181.67,179.1,181.32,4423500,0
2013-10-10,183.17,184.77,182.36,184.77,3658900,0
2013-10-11,185.25,186.23,184.12,186.16,3232600,0
2013-10-14,185.41,186.99,184.42,186.97,2663100,0
2013-10-15,185.74,185.94,184.22,184.66,3365100,0
2013-10-16,185.42,186.73,184.99,186.73,6718000,0
2013-10-17,173.84,177.0,172.57,174.83,22368900,0
2013-10-18,174.8,175.0,173.25,173.78,10548000,0
2013-10-21,174.42,174.75,172.63,172.86,7098700,0
2013-10-22,173.35,175.57,172.95,174.97,6977300,0
2013-10-23,175.09,175.99,174.4,175.77,5409400,0
2013-10-24,176.43,177.89,176.25,177.8,5533300,0
2013-10-25,178.43,179.1,176.26,176.85,4842800,0
2013-10-28,177.04,177.89,176.2,177.35,3712700,0
2013-10-29,177.62,182.32,177.5,182.12,8904600,0
2013-10-30,181.69,182.18,179.86,180.15,5273700,0
2013-10-31,179.65,181.67,179.04,179.21,4318100,0
2013-11-01,179.81,180.34,178.88,179.23,3644500,0
2013-11-04,179.9,180.8,179.34,180.27,3483300,0
2013-11-05,179.54,179.8,177.71,177.85,6096800,0
2013-11-06,177.91,179.75,177.78,179.19,4560700,0
2013-11-07,179.6,181.39,179.6,180.0,5219500,0
2013-11-08,178.83,180.08,177.35,179.99,6275000,0
2013-11-11,180.19,183.39,180.04,182.88,5222300,0
2013-11-12,182.53,184.05,182.26,183.07,4258500,0
2013-11-13,182.27,183.55,181.59,183.55,4704400,0
2013-11-14,180.48,183.2,179.66,182.21,6321500,0
2013-11-15,182.38,183.28,181.16,183.19,5176100,0
2013-11-18,183.52,184.99,183.27,184.47,5344900,0
2013-11-19,184.63,186.2,184.15,185.25,4577000,0
2013-11-20,185.22,186.24,184.65,185.19,3645800,0
2013-11-21,185.54,185.75,183.41,184.13,4459500,0
2013-11-22,183.5,184.99,179.92,181.3,7610200,0
2013-11-25,180.25,180.75,177.82,178.94,7161900,0
2013-11-26,178.67,178.94,177.31,177.31,5756000,0
2013-11-27,177.83,180.18,177.82,178.97,4596500,0
2013-11-29,179.21,180.76,179.0,179.68,2870500,0
2013-12-02,179.46,179.59,177.12,177.48,4560000,0
2013-12-03,177.0,178.23,175.64,176.08,5864000,0
2013-12-04,175.37,177.5,175.16,175.74,5267400,0
2013-12-05,176.15,176.86,175.28,176.08,4384900,0
2013-12-06,176.7,178.0,176.01,177.67,4739800,0
2013-12-09,177.99,178.15,176.83,177.46,3796600,0
2013-12-10,176.9,177.67,176.06,177.12,4127800,0
2013-12-11,177.0,177.76,175.1,175.2,4090400,0
2013-12-12,175.06,175.8,173.3,173.37,5671600,0
2013-12-13,173.52,174.38,172.73,172.8,4184400,0
2013-12-16,173.22,178.35,172.73,177.85,7517000,0
2013-12-17,177.36,177.49,175.12,175.76,5471900,0
2013-12-18,176.45,178.74,174.85,178.7,5697700,0
2013-12-19,177.88,180.54,177.88,180.22,5927000,0
2013-12-20,180.12,182.0,180.02,180.02,7653500,0
2013-12-23,181.05,182.93,180.61,182.23,4079900,0
2013-12-24,181.96,183.5,181.91,183.22,1613600,0
2013-12-26,183.56,185.56,183.51,185.35,3325700,0
2013-12-27,185.84,186.5,184.56,185.08,3381600,0
2013-12-30,185.32,186.7,184.67,186.41,3018600,0
2013-12-31,186.49,187.79,186.3,187.57,3619700,0
2014-01-02,187.21,187.4,185.2,185.53,4546500,0
2014-01-03,185.83,187.35,185.3,186.64,4063200,0
2014-01-06,187.15,187.36,185.3,186.0,4067800,0
2014-01-07,186.39,190.35,186.38,189.71,5932300,0
2014-01-08,189.33,189.42,187.26,187.97,4603700,0
2014-01-09,189.02,189.5,186.55,187.38,4321300,0
2014-01-10,188.31,188.57,186.28,187.26,4022400,0
2014-01-13,186.26,186.95,183.86,184.16,5784700,0
2014-01-14,185.06,186.43,183.88,185.92,4619200,0
2014-01-15,185.82,188.65,185.49,187.74,4816500,0
2014-01-16,187.53,188.99,186.8,188.76,4770300,0
2014-01-17,188.04,190.81,187.86,190.09,7644600,0
2014-01-21,190.23,190.39,186.79,188.43,11076300,0
2014-01-22,181.28,183.5,179.67,182.25,13796100,0
2014-01-23,181.43,183.72,180.71,182.73,6973900,0
2014-01-24,181.25,182.81,179.64,179.64,6890600,0
2014-01-27,179.61,179.65,177.66,177.9,5208600,0
2014-01-28,178.05,178.45,176.16,176.85,5333300,0
2014-01-29,175.98,178.53,175.89,176.4,4970900,0
2014-01-30,177.17,177.86,176.36,177.36,4853700,0
2014-01-31,176.11,177.84,175.34,176.68,5193400,0
2014-02-03,176.02,176.02,172.72,172.9,7186800,0
2014-02-04,173.53,173.75,172.36,172.84,4349800,0
2014-02-05,172.19,174.97,172.19,174.24,4712300,0
2014-02-06,173.97,174.85,173.79,174.67,4292200,0
2014-02-07,175.64,177.56,175.07,177.25,4692900,0
2014-02-10,176.97,177.65,176.25,177.14,3540400,0
2014-02-11,176.81,180.39,176.8,179.7,4647300,0
2014-02-12,179.52,181.25,179.26,180.24,3983000,0
2014-02-13,178.22,182.36,177.86,181.84,4482000,0
2014-02-14,181.26,184.43,180.99,183.69,4659900,0
2014-02-18,183.18,184.0,182.32,183.19,4435200,0
2014-02-19,182.74,185.65,182.41,182.95,4671500,0
2014-02-20,182.96,184.86,182.79,184.26,4968200,0
2014-02-21,184.25,185.71,182.62,182.79,5699300,0
2014-02-24,182.82,185.16,182.82,183.45,4595300,0
2014-02-25,183.52,184.6,182.88,183.23,3902300,0
2014-02-26,183.94,185.28,183.56,184.06,3740700,0
2014-02-27,183.83,185.95,183.81,185.27,3827800,0
2014-02-28,185.38,186.12,183.65,185.17,4667900,0
2014-03-03,183.33,184.64,182.82,184.26,3950100,0
2014-03-04,185.81,187.16,185.68,186.44,4733000,0
2014-03-05,186.57,187.95,186.4,187.14,3485200,0
2014-03-06,187.37,188.39,186.9,187.64,3817300,0
2014-03-07,188.35,188.92,187.18,187.68,4117800,0
2014-03-10,187.55,188.37,185.85,186.39,4591200,0
2014-03-11,187.41,188.45,186.04,186.76,4229500,0
2014-03-12,186.01,187.45,185.89,186.22,4833000,0
2014-03-13,186.41,187.0,183.71,183.9,4913200,0
2014-03-14,183.89,184.29,182.21,182.21,5490300,0
2014-03-17,182.66,186.35,182.66,185.81,4938100,0
2014-03-18,185.99,187.9,185.54,186.81,3961300,0
2014-03-19,185.6,186.7,183.5,184.71,4323900,0
2014-03-20,184.47,188.26,184.17,187.9,5062600,0
2014-03-21,188.5,188.7,186.4,186.67,12535200,0
2014-03-24,187.43,189.44,187.37,188.25,5738500,0
2014-03-25,188.76,195.4,188.7,195.04,10912700,0
2014-03-26,194.98,195.63,191.96,192.62,6851700,0
2014-03-27,191.91,192.67,189.32,189.83,6767700,0
2014-03-28,189.94,192.62,189.11,190.45,5194400,0
2014-03-31,191.64,193.77,191.4,192.49,8537300,0
2014-04-01,193.12,195.13,192.78,194.5,5394100,0
2014-04-02,194.24,194.5,192.49,193.55,4924100,0
2014-04-03,193.2,193.38,192.35,192.69,4091100,0
2014-04-04,193.12,193.97,191.28,191.77,6089900,0
2014-04-07,191.72,195.31,191.57,194.52,6740500,0
2014-04-08,193.89,194.17,192.69,193.29,5125000,0
2014-04-09,193.88,197.0,193.6,196.64,5480100,0
2014-04-10,196.06,199.21,195.66,195.68,8417900,0
2014-04-11,195.04,197.0,194.27,195.19,4835000,0
2014-04-14,196.24,198.24,195.88,197.77,5431100,0
2014-04-15,195.98,197.41,195.42,197.02,5351300,0
2014-04-16,198.05,198.71,195.0,196.4,8527300,0
2014-04-17,187.25,190.7,187.01,190.01,11249600,0
2014-04-21,189.8,192.81,189.74,192.27,5419700,0
2014-04-22,192.01,193.0,191.2,192.15,3878600,0
2014-04-23,191.79,192.41,190.11,191.73,4736400,0
2014-04-24,192.22,192.22,190.03,190.22,4407100,0
2014-04-25,190.54,190.67,189.11,189.63,3871000,0
2014-04-28,191.14,193.99,190.58,193.14,5638300,0
2014-04-29,193.59,195.94,193.41,195.11,4626300,0
2014-04-30,194.38,196.86,194.35,196.47,4206800,0
2014-05-01,196.31,196.74,193.15,193.53,3674000,0
2014-05-02,193.75,193.84,191.25,191.44,3049900,0
2014-05-05,191.05,191.49,189.8,191.26,2222100,0
2014-05-06,190.93,190.95,189.25,190.03,3188700,0
2014-05-07,189.34,190.3,186.93,189.3,3821000,0
2014-05-08,189.16,190.57,188.23,188.91,2431900,0
2014-05-09,188.98,190.59,188.37,190.08,2261600,0
2014-05-12,191.12,193.02,190.94,192.57,3777400,0
2014-05-13,192.79,193.03,191.76,192.19,2226600,0
2014-05-14,191.91,191.99,188.17,188.72,5251500,0
2014-05-15,189.07,189.08,186.18,186.46,4202200,0
2014-05-16,186.27,187.41,185.93,187.06,3949500,0
2014-05-19,186.61,187.13,186.04,187.0,3270700,0
2014-05-20,186.25,186.7,184.7,184.89,3026500,0
2014-05-21,185.85,187.16,184.95,186.39,2988000,0
2014-05-22,186.45,186.45,185.03,185.68,2218000,0
2014-05-23,185.84,186.14,185.31,185.94,2562900,0
2014-05-27,184.8,185.65,183.93,184.78,4793800,0
2014-05-28,184.48,184.88,182.94,183.08,3721600,0
2014-05-29,183.64,183.78,182.33,183.76,2759900,0
2014-05-30,183.38,184.57,182.49,184.36,4620500,0
2014-06-02,184.76,186.28,184.67,185.69,3200500,0
2014-06-03,185.55,185.76,184.12,184.37,2517100,0
2014-06-04,184.71,185.45,184.2,184.51,2376800,0
2014-06-05,184.66,186.09,183.92,185.98,2852200,0
2014-06-06,186.47,187.65,185.9,186.37,3296700,0
2014-06-09,186.22,187.64,185.96,186.22,2728400,0
2014-06-10,186.2,186.22,183.82,184.29,4154900,0
2014-06-11,183.61,184.2,182.01,182.25,4061700,0
2014-06-12,182.48,182.55,180.91,181.22,4425300,0
2014-06-13,182.0,183.0,181.52,182.56,2773600,0
2014-06-16,182.4,182.71,181.24,182.35,3556200,0
2014-06-17,181.9,182.81,181.56,182.26,2460900,0
2014-06-18,182.04,183.61,181.79,183.6,3931800,0
2014-06-19,184.12,184.47,182.36,182.82,3551100,0
2014-06-20,182.59,182.67,181.4,181.55,10686800,0
2014-06-23,181.92,182.25,181.0,182.14,3231700,0
2014-06-24,181.5,183.0,180.65,180.88,3875400,0
2014-06-25,180.25,180.97,180.06,180.72,2762800,0
2014-06-26,180.87,181.37,179.27,180.37,3258500,0
2014-06-27,179.77,182.46,179.66,181.71,4575500,0
2014-06-30,181.33,181.93,180.26,181.27,4223800,0
2014-07-01,181.7,187.27,181.7,186.35,6643100,0
2014-07-02,186.34,188.99,186.17,188.39,5093000,0
2014-07-03,188.39,188.81,187.35,188.53,2422400,0
2014-07-07,187.61,188.27,187.44,188.04,2958700,0
2014-07-08,187.65,188.08,186.37,187.22,3135100,0
2014-07-09,187.68,188.9,186.89,188.42,3309600,0
2014-07-10,186.44,188.05,186.21,187.7,3177800,0
2014-07-11,187.73,188.35,186.71,188.0,2402500,0
2014-07-14,188.55,190.44,188.53,189.86,4501100,0
2014-07-15,189.54,190.08,188.21,188.49,4864700,0
2014-07-16,192.24,193.36,190.76,192.36,7812600,0
2014-07-17,192.36,195.95,192.0,192.49,8872300,0
2014-07-18,191.96,193.44,190.0,192.5,8166400,0
2014-07-21,191.3,191.7,189.25,190.85,4154400,0
2014-07-22,191.59,194.72,191.56,194.09,4853000,0
2014-07-23,194.11,194.9,193.57,193.63,3584200,0
2014-07-24,193.95,195.62,193.75,195.24,3612700,0
2014-07-25,195.3,195.9,193.79,194.4,3376400,0
2014-07-28,194.3,196.4,193.65,195.78,3242400,0
2014-07-29,195.3,195.89,194.54,194.57,3264100,0
2014-07-30,195.2,195.99,192.9,194.0,3943800,0
2014-07-31,192.84,194.29,191.54,191.67,4207500,0
2014-08-01,190.5,191.5,188.86,189.15,5181100,0
2014-08-04,189.35,189.95,188.6,189.64,2125900,0
2014-08-05,188.75,189.2,186.44,187.1,3307900,0
2014-08-06,185.36,186.88,184.44,185.97,3847000,0
2014-08-07,186.64,186.68,183.58,184.3,2708600,0
2014-08-08,184.4,186.67,183.58,186.63,2781500,0
2014-08-11,187.81,188.36,186.28,187.47,2527200,0
2014-08-12,187.45,188.69,186.81,187.34,1858600,0
2014-08-13,188.0,188.48,187.37,187.95,1795000,0
2014-08-14,187.57,188.17,186.93,187.88,1929500,0
2014-08-15,187.85,188.88,186.79,187.38,2814800,0
2014-08-18,188.1,189.81,187.76,189.36,2420300,0
2014-08-19,190.04,190.25,189.36,190.07,2040100,0
2014-08-20,189.86,190.39,189.25,190.1,2177600,0
2014-08-21,190.9,192.07,190.5,191.23,2496500,0
2014-08-22,190.77,191.88,190.29,190.41,1940300,0
2014-08-25,191.39,191.81,190.71,191.16,1723600,0
2014-08-26,191.02,193.53,191.02,192.99,3175400,0
2014-08-27,193.03,194.13,191.56,192.25,2190200,0
2014-08-28,191.47,192.3,190.66,192.0,1503600,0
2014-08-29,192.28,192.75,191.14,192.3,2909400,0
2014-09-02,192.68,192.97,190.93,191.56,2679700,0
2014-09-03,192.39,192.95,191.86,191.95,1822800,0
2014-09-04,191.69,192.69,190.06,190.68,2865000,0
2014-09-05,190.53,191.75,190.09,191.2,2260200,0
2014-09-08,190.75,191.2,189.51,190.14,2524200,0
2014-09-09,190.34,190.74,189.78,189.99,2403600,0
2014-09-10,190.12,192.15,190.1,191.54,2764000,0
2014-09-11,191.08,192.78,190.12,191.72,2298500,0
2014-09-12,191.47,191.6,190.57,191.28,2901000,0
2014-09-15,191.42,192.49,190.58,191.81,2456400,0
2014-09-16,191.25,193.57,190.82,192.96,2561500,0
2014-09-17,193.22,193.64,192.3,192.8,3210800,0
2014-09-18,192.79,194.13,192.71,193.75,2963300,0
2014-09-19,194.54,195.0,193.19,194.0,8852000,0
2014-09-22,193.72,194.14,192.63,193.11,3318000,0
2014-09-23,192.75,193.07,191.52,191.62,3301800,0
2014-09-24,191.0,192.45,189.88,192.31,3082600,0
2014-09-25,192.05,192.5,188.97,189.01,4151400,0
2014-09-26,188.93,190.33,188.61,190.06,2493900,0
2014-09-29,188.51,189.96,188.12,189.64,2336300,0
2014-09-30,189.64,190.85,189.15,189.83,2932600,0
2014-10-01,189.91,190.4,186.79,187.17,3723200,0
2014-10-02,187.66,187.78,186.24,186.91,2283100,0
2014-10-03,188.11,189.37,187.56,188.67,3071500,0
2014-10-06,189.69,190.89,188.71,189.04,2099500,0
2014-10-07,187.77,188.12,185.54,185.71,2991300,0
2014-10-08,185.97,189.6,185.61,189.36,2984800,0
2014-10-09,189.12,189.5,186.09,186.42,2625400,0
2014-10-10,185.86,187.74,185.1,185.93,5090200,0
2014-10-13,185.49,186.65,183.42,183.52,3596700,0
2014-10-14,184.89,185.72,183.59,183.8,3924700,0
2014-10-15,182.46,183.79,178.75,181.75,6895800,0
2014-10-16,179.8,181.48,178.69,179.84,5578600,0
2014-10-17,181.24,182.84,180.22,182.05,4350200,0
2014-10-20,166.85,170.33,166.69,169.1,23416500,0
2014-10-21,166.4,166.68,161.68,163.23,20949800,0
2014-10-22,162.41,165.41,161.1,161.79,11084800,0
2014-10-23,162.12,162.83,161.54,162.18,7599400,0
2014-10-24,162.08,162.44,161.45,162.08,6652100,0
2014-10-27,162.0,162.91,161.81,161.87,4989100,0
2014-10-28,162.0,163.6,161.8,163.6,7895300,0
2014-10-29,164.33,164.62,162.76,163.46,4739300,0
2014-10-30,163.5,164.62,163.02,164.35,3896000,0
2014-10-31,165.48,165.59,163.62,164.4,5818000,0
2014-11-03,164.25,164.54,163.38,164.36,4688200,0
2014-11-04,164.34,164.36,162.24,162.65,4246900,0
2014-11-05,163.13,163.54,161.56,161.82,4104700,0
2014-11-06,161.28,161.53,160.05,161.46,4067600,0
2014-11-07,161.42,162.21,160.85,162.07,3494800,0
2014-11-10,161.9,164.47,161.61,163.49,4958200,0
2014-11-11,163.7,163.9,162.6,163.3,3534400,0
2014-11-12,162.28,163.0,161.76,161.92,3378200,0
2014-11-13,162.0,162.8,161.8,162.79,3239700,0
2014-11-14,162.1,164.49,161.69,164.16,4978400,0
2014-11-17,164.16,164.97,163.72,164.16,4798900,0
2014-11-18,164.73,164.75,161.89,161.89,5410100,0
2014-11-19,162.05,162.1,160.96,161.43,3802600,0
2014-11-20,160.95,161.5,159.8,160.64,4183100,0
2014-11-21,161.83,161.95,160.75,160.92,4076900,0
2014-11-24,161.54,163.86,161.06,162.15,6619000,0
2014-11-25,162.65,163.5,161.56,161.76,4062400,0
2014-11-26,161.93,162.1,161.01,161.95,3966000,0
2014-11-28,162.75,163.37,161.44,162.17,2405500,0
2014-12-01,161.64,163.32,161.35,161.54,4168400,0
2014-12-02,162.47,162.73,161.64,162.67,3465700,0
2014-12-03,162.47,164.52,162.0,164.52,6429100,0
2014-12-04,164.01,164.5,163.01,164.05,3859400,0
2014-12-05,163.61,164.5,162.91,163.27,3013500,0
2014-12-08,163.29,163.29,161.54,161.86,2851000,0
2014-12-09,160.84,163.02,160.8,162.99,3861200,0
2014-12-10,163.01,163.33,160.03,160.51,4072800,0
2014-12-11,160.82,162.93,160.52,161.07,3989600,0
2014-12-12,160.25,160.5,155.33,155.38,8611700,0
2014-12-15,155.93,156.74,152.84,153.06,6500300,0
2014-12-16,152.03,154.89,150.5,151.41,6782600,0
2014-12-17,151.52,153.31,151.11,151.93,5131000,0
2014-12-18,153.58,157.68,153.3,157.68,7302400,0
2014-12-19,157.49,160.41,157.49,158.51,8864900,0
2014-12-22,158.33,161.91,158.33,161.44,4682500,0
2014-12-23,162.23,162.9,161.61,162.24,4043300,0
2014-12-24,162.88,162.99,161.61,161.82,1868100,0
2014-12-26,162.27,163.09,162.01,162.34,1912200,0
2014-12-29,162.0,162.34,159.45,160.51,3331800,0
2014-12-30,160.02,160.82,159.79,160.05,2829900,0
2014-12-31,160.41,161.5,160.38,160.44,4011900,0
2015-01-02,161.31,163.31,161.0,162.06,5525500,0
2015-01-05,161.27,161.27,159.19,159.51,4880400,0
2015-01-06,159.67,159.96,155.17,156.07,6146700,0
2015-01-07,157.2,157.2,154.03,155.05,4701800,0
2015-01-08,156.24,159.04,155.55,158.42,4236800,0
2015-01-09,158.42,160.34,157.25,159.11,4484800,0
2015-01-12,159.0,159.25,155.76,156.44,4182800,0
2015-01-13,157.26,159.97,155.68,156.81,4377500,0
2015-01-14,154.86,156.49,153.74,155.8,4690300,0
2015-01-15,156.69,156.97,154.16,154.57,4248400,0
2015-01-16,153.82,157.63,153.82,157.14,5756000,0
2015-01-20,156.7,157.33,154.03,156.95,8017800,0
2015-01-21,153.03,154.5,151.07,152.09,11897100,0
2015-01-22,151.94,155.72,151.76,155.39,6120100,0
2015-01-23,155.03,157.6,154.89,155.87,4812200,0
2015-01-26,158.26,159.46,155.77,156.36,7888100,0
2015-01-27,154.94,155.09,152.59,153.67,5659600,0
2015-01-28,154.0,154.53,151.55,151.55,4495900,0
2015-01-29,151.38,155.58,149.52,155.48,8320800,0
2015-01-30,153.91,155.24,153.04,153.31,6563600,0
2015-02-02,154.0,154.66,151.51,154.66,4712200,0
2015-02-03,154.75,158.6,154.75,158.47,5536300,0
2015-02-04,157.21,158.71,156.7,156.96,3678500,0
2015-02-05,157.29,158.59,157.15,157.91,5253600,0
2015-02-06,157.34,158.08,156.23,156.72,3225000,0
2015-02-09,156.0,157.5,155.4,155.75,3057700,0
2015-02-10,156.74,158.56,155.08,158.56,4440600,0
2015-02-11,157.76,159.09,157.17,158.2,3626700,0
2015-02-12,158.72,159.5,158.09,158.52,3333100,0
2015-02-13,158.78,160.8,158.64,160.4,3706900,0
2015-02-17,159.75,161.41,159.73,160.96,2894500,0
2015-02-18,161.86,162.47,160.64,162.19,4353700,0
2015-02-19,162.05,164.49,161.44,163.89,3504400,0
2015-02-20,163.64,164.34,162.09,163.65,3353000,0
2015-02-23,164.23,164.4,162.5,162.91,2714400,0
2015-02-24,162.49,164.99,161.51,164.83,4047200,0
2015-02-25,164.94,164.96,162.58,162.81,4004600,0
2015-02-26,163.74,164.14,159.77,160.87,7110800,0
2015-02-27,160.87,162.29,160.16,161.94,4410000,0
2015-03-02,161.94,161.94,159.81,160.48,5917900,0
2015-03-03,160.27,161.75,160.0,161.03,3234400,0
2015-03-04,160.54,160.56,158.72,159.42,3630500,0
2015-03-05,159.86,161.5,159.7,161.18,3791700,0
2015-03-06,160.19,161.44,158.06,158.5,4540200,0
2015-03-09,158.2,161.15,158.2,160.77,5193900,0
2015-03-10,159.6,160.23,157.81,157.81,4593300,0
2015-03-11,158.57,159.14,155.94,156.8,5709900,0
2015-03-12,156.27,158.72,156.27,157.98,4567300,0
2015-03-13,157.46,157.52,153.4,154.28,6064100,0
2015-03-16,155.05,157.09,154.8,157.08,3749600,0
2015-03-17,156.2,157.29,155.37,156.96,3311700,0
2015-03-18,156.85,160.7,155.8,159.81,5729500,0
2015-03-19,159.7,160.92,158.81,159.81,3878600,0
2015-03-20,160.95,163.0,160.35,162.88,9006400,0
2015-03-23,162.77,165.35,162.73,164.63,5924100,0
2015-03-24,164.79,164.89,162.9,163.0,4346100,0
2015-03-25,163.08,163.08,159.2,159.2,5428900,0
2015-03-26,159.27,161.25,158.91,160.59,4396000,0
2015-03-27,160.79,160.9,159.23,160.4,3439800,0
2015-03-30,161.31,163.6,161.25,162.67,4138000,0
2015-03-31,161.08,162.33,160.4,160.5,4255400,0
2015-04-01,160.23,160.62,158.39,159.18,3687800,0
2015-04-02,159.52,162.54,158.89,160.45,4671600,0
2015-04-06,159.69,162.8,158.7,162.04,3465700,0
2015-04-07,161.67,163.84,161.62,162.07,3148000,0
2015-04-08,161.72,163.55,161.01,161.85,2524300,0
2015-04-09,161.7,162.47,160.72,162.34,2263500,0
2015-04-10,162.34,163.33,161.25,162.86,2515700,0
2015-04-13,162.37,164.0,162.36,162.38,3868900,0
2015-04-14,162.42,162.74,160.79,162.3,2716200,0
2015-04-15,162.63,164.96,162.5,164.13,3498800,0
2015-04-16,163.31,163.98,162.54,163.13,3136900,0
2015-04-17,161.75,161.86,160.03,160.67,4314400,0
2015-04-20,162.1,166.64,161.9,166.16,9323000,0
2015-04-21,166.07,167.38,164.05,164.26,9683600,0
2015-04-22,164.39,166.0,162.89,165.36,4024800,0
2015-04-23,165.23,171.91,165.14,170.24,8235600,0
2015-04-24,170.23,170.85,168.74,169.78,3888400,0
2015-04-27,170.89,171.49,170.3,170.73,3168600,0
2015-04-28,170.83,174.69,170.02,173.92,5816700,0
2015-04-29,173.4,175.13,172.8,174.4,4518400,0
2015-04-30,173.77,174.28,170.3,171.29,5062900,0
2015-05-01,173.2,174.0,172.42,173.67,3312100,0
2015-05-04,174.47,176.3,173.7,173.97,4028000,0
2015-05-05,173.51,174.23,171.96,173.08,3593600,0
2015-05-06,172.9,174.05,168.86,170.05,3612600,0
2015-05-07,169.63,171.98,169.04,170.99,2472000,0
2015-05-08,172.94,173.33,172.24,172.68,3092600,0
2015-05-11,172.65,172.99,170.86,171.12,2661000,0
2015-05-12,170.55,171.49,168.84,170.55,2962400,0
2015-05-13,171.24,172.74,170.75,172.28,2457500,0
2015-05-14,173.5,174.4,173.22,174.05,2439100,0
2015-05-15,173.91,174.41,172.6,173.26,2916600,0
2015-05-18,173.44,173.49,172.3,173.06,1923600,0
2015-05-19,172.97,173.75,171.93,173.48,2523000,0
2015-05-20,173.33,174.44,172.46,173.76,2300300,0
2015-05-21,173.32,174.14,173.04,173.34,2295600,0
2015-05-22,173.04,173.39,172.19,172.22,2849700,0
2015-05-26,172.11,172.12,169.13,170.13,3854200,0
2015-05-27,171.16,172.48,170.49,172.0,2764400,0
2015-05-28,171.45,171.84,170.66,171.71,1731400,0
2015-05-29,171.35,171.35,169.65,169.65,3996000,0
2015-06-01,170.21,171.04,169.03,170.18,2985500,0
2015-06-02,169.66,170.45,168.43,169.65,2571400,0
2015-06-03,170.5,171.56,169.63,169.92,2131000,0
2015-06-04,169.53,170.6,167.93,168.38,3079300,0
2015-06-05,168.25,168.91,167.2,167.4,3100500,0
2015-06-08,167.17,167.28,165.02,165.34,3757400,0
2015-06-09,165.34,166.02,163.37,165.68,3395900,0
2015-06-10,166.49,169.39,166.06,168.92,4680500,0
2015-06-11,169.26,170.44,168.54,168.78,3464000,0
2015-06-12,168.23,168.3,166.69,166.99,3065100,0
2015-06-15,166.99,166.99,164.25,166.26,4245700,0
2015-06-16,166.33,167.4,165.91,166.84,3249800,0
2015-06-17,167.0,167.85,166.1,167.17,2863000,0
2015-06-18,167.05,168.72,167.05,168.25,3330900,0
2015-06-19,167.62,168.42,166.77,166.99,7074000,0
2015-06-22,167.65,168.34,167.2,167.73,2335800,0
2015-06-23,168.38,169.97,167.57,168.62,3701600,0
2015-06-24,168.71,168.84,166.83,166.97,3548100,0
2015-06-25,167.8,168.13,166.08,166.08,2408900,0
2015-06-26,166.23,166.81,165.23,165.46,8946000,0
2015-06-29,163.92,165.35,162.89,162.97,3314700,0
2015-06-30,163.99,164.0,162.12,162.66,3597300,0
2015-07-01,163.97,165.61,163.6,164.49,3214500,0
2015-07-02,165.05,165.32,164.42,165.09,2852700,0
2015-07-06,163.83,165.23,163.52,164.73,3079800,0
2015-07-07,164.94,165.35,162.23,165.0,3549900,0
2015-07-08,164.0,164.94,162.68,163.16,2776300,0
2015-07-09,165.34,165.51,163.7,163.85,4199700,0
2015-07-10,165.66,167.4,165.52,166.95,4538300,0
2015-07-13,167.93,169.89,167.52,169.38,4229000,0
2015-07-14,169.43,169.54,168.24,168.61,3025300,0
2015-07-15,168.48,169.27,168.0,168.53,1998000,0
2015-07-16,169.47,171.09,169.16,171.0,3529900,0
2015-07-17,170.33,172.52,170.1,172.51,4356400,0
2015-07-20,172.79,173.78,172.14,173.22,7377800,0
2015-07-21,164.34,166.35,162.02,163.07,13752300,0
2015-07-22,162.73,163.07,159.7,160.35,7181800,0
2015-07-23,160.27,162.75,159.83,161.73,5034200,0
2015-07-24,161.29,161.93,159.41,159.75,3778200,0
2015-07-27,159.0,160.18,158.6,159.07,3706200,0
2015-07-28,159.91,160.19,158.5,160.05,2721000,0
2015-07-29,160.0,161.5,159.39,161.09,3378400,0
2015-07-30,160.5,161.4,159.75,160.96,1994700,0
2015-07-31,161.4,162.06,160.63,161.99,3580200,0
2015-08-03,161.7,161.85,157.9,158.71,4615700,0
2015-08-04,158.4,158.82,156.87,157.6,5260600,0
2015-08-05,159.1,159.54,157.48,157.9,3472800,0
2015-08-06,157.13,157.54,156.18,156.32,3004800,0
2015-08-07,155.89,156.25,154.34,155.12,3794900,0
2015-08-10,156.77,157.47,156.12,156.75,4613400,0
2015-08-11,155.96,155.99,154.86,155.51,3143300,0
2015-08-12,154.26,156.52,153.95,156.16,3560300,0
2015-08-13,156.06,156.09,154.32,155.07,2533400,0
2015-08-14,155.0,156.21,154.58,155.75,3220300,0
2015-08-17,155.2,156.69,154.7,156.31,2249600,0
2015-08-18,155.51,156.52,155.25,156.01,2018300,0
2015-08-19,155.15,155.67,153.41,153.94,4206400,0
2015-08-20,152.74,153.91,152.5,152.66,4011500,0
2015-08-21,151.5,153.19,148.7,148.85,7362100,0
